"Submission ID","Last updated","Submission started","Status","Current step","Initials","Municipality","Photo name","Photo link","Number of substrates","Placement (1)","Substrate Notes (1)","This isn't really a sign (1)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (1)","Number of typefaces on this substrate (up to 8) (1)","Typeface Style (8)","Copy (8)","Lettering Ontology (9)","Message Function (13)","Covid related? (12)","Text notes? (12)","Text Notes (9)","Typeface Style (14)","Copy (12)","Lettering Ontology (8)","Message Function (8)","Covid related? (9)","Text notes? (15)","Text Notes (12)","Typeface Style (11)","Copy (11)","Lettering Ontology (15)","Message Function (12)","Covid related? (11)","Text notes? (11)","Text Notes (11)","Typeface Style (12)","Copy (10)","Lettering Ontology (12)","Message Function (11)","Covid related? (14)","Text notes? (8)","Text Notes (8)","Typeface Style (13)","Copy (14)","Lettering Ontology (10)","Message Function (10)","Covid related? (10)","Text notes? (13)","Text Notes (14)","Typeface Style (10)","Copy (9)","Lettering Ontology (13)","Message Function (14)","Covid related? (15)","Text notes? (10)","Text Notes (10)","Typeface Style (9)","Copy (15)","Lettering Ontology (14)","Message Function (9)","Covid related? (8)","Text notes? (14)","Text Notes (15)","Typeface Style (15)","Copy (13)","Lettering Ontology (11)","Message Function (15)","Covid related? (13)","Text notes? (9)","Text Notes (13)","Overall confidence in your selections (0 lowest / 5 highest) (1)","Explain your reasoning (1)","Any additional information? (1)","Placement (2)","Substrate Notes (2)","This isn't really a sign (2)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (2)","Number of typefaces on this substrate (up to 8) (2)","Typeface Style (18)","Copy (23)","Lettering Ontology (23)","Message Function (17)","Covid related? (23)","Text notes? (18)","Text Notes (19)","Typeface Style (16)","Copy (20)","Lettering Ontology (18)","Message Function (19)","Covid related? (21)","Text notes? (20)","Text Notes (22)","Typeface Style (22)","Copy (19)","Lettering Ontology (16)","Message Function (18)","Covid related? (22)","Text notes? (17)","Text Notes (20)","Typeface Style (19)","Copy (16)","Lettering Ontology (22)","Message Function (22)","Covid related? (20)","Text notes? (21)","Text Notes (21)","Typeface Style (20)","Copy (21)","Lettering Ontology (21)","Message Function (23)","Covid related? (19)","Text notes? (22)","Text Notes (17)","Typeface Style (23)","Copy (17)","Lettering Ontology (17)","Message Function (16)","Covid related? (17)","Text notes? (16)","Text Notes (18)","Typeface Style (17)","Copy (22)","Lettering Ontology (19)","Message Function (21)","Covid related? (18)","Text notes? (19)","Text Notes (23)","Typeface Style (21)","Copy (18)","Lettering Ontology (20)","Message Function (20)","Covid related? (16)","Text notes? (23)","Text Notes (16)","Overall confidence in your selections (0 lowest / 5 highest) (2)","Explain your reasoning (2)","Any additional information? (2)","Placement","Substrate Notes","This isn't really a sign","What is is? (e.g. graffiti, infrastructure, memorial, sticker)","Number of typefaces on this substrate (up to 8)","Typeface Style (3)","Copy (5)","Lettering Ontology (2)","Message Function (2)","Covid related? (1)","Text notes? (7)","Text Notes (2)","Typeface Style (1)","Copy (6)","Lettering Ontology (4)","Message Function (1)","Covid related?","Text notes? (2)","Text Notes (1)","Typeface Style (7)","Copy (7)","Lettering Ontology","Message Function (6)","Covid related? (2)","Text notes? (1)","Text Notes (5)","Typeface Style (5)","Copy","Lettering Ontology (6)","Message Function (7)","Covid related? (4)","Text notes? (6)","Text Notes (6)","Typeface Style","Copy (4)","Lettering Ontology (1)","Message Function (5)","Covid related? (3)","Text notes? (4)","Text Notes","Typeface Style (6)","Copy (1)","Lettering Ontology (3)","Message Function (4)","Covid related? (7)","Text notes? (5)","Text Notes (3)","Typeface Style (2)","Copy (3)","Lettering Ontology (5)","Message Function","Covid related? (6)","Text notes? (3)","Text Notes (4)","Typeface Style (4)","Copy (2)","Lettering Ontology (7)","Message Function (3)","Covid related? (5)","Text notes?","Text Notes (7)","Overall confidence in your selections (0 lowest / 5 highest)","Explain your reasoning","Any additional information?","Placement (3)","Substrate Notes (3)","This isn't really a sign (3)","What is is? (e.g. graffiti, infrastructure, memorial, sticker) (3)","Number of typefaces on this substrate (up to 8) (3)","Typeface Style (25)","Copy (26)","Lettering Ontology (26)","Message Function (28)","Covid related? (30)","Text notes? (26)","Text Notes (29)","Typeface Style (31)","Copy (30)","Lettering Ontology (29)","Message Function (30)","Covid related? (31)","Text notes? (31)","Text Notes (31)","Typeface Style (24)","Copy (24)","Lettering Ontology (30)","Message Function (26)","Covid related? (28)","Text notes? (29)","Text Notes (28)","Typeface Style (29)","Copy (28)","Lettering Ontology (25)","Message Function (29)","Covid related? (26)","Text notes? (28)","Text Notes (24)","Typeface Style (26)","Copy (31)","Lettering Ontology (27)","Message Function (27)","Covid related? (25)","Text notes? (30)","Text Notes (25)","Typeface Style (30)","Copy (25)","Lettering Ontology (28)","Message Function (24)","Covid related? (27)","Text notes? (25)","Text Notes (30)","Typeface Style (27)","Copy (27)","Lettering Ontology (24)","Message Function (31)","Covid related? (29)","Text notes? (27)","Text Notes (26)","Typeface Style (28)","Copy (29)","Lettering Ontology (31)","Message Function (25)","Covid related? (24)","Text notes? (24)","Text Notes (27)","Overall confidence in your selections (0 lowest / 5 highest) (3)","Explain your reasoning (3)","Any additional information? (3)","Errors","Url","Network ID"
"cbc1f42f-e942-47c3-8e7d-ce20d33c65c4","Thu Dec 12 2024 14:09:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 14:06:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_66.jpeg","https://drive.google.com/file/d/1w8AZVV6Z7__AqMAHarS6zQeJBuXR93rv/view?usp=drive_link","2","Other-stuck","parking block","true","grafitti","1","Other","NOW","Pen or Marker","Other","false","false","","Other,Serif","LIVE
THE 
DREAM","Pen or Marker","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Other-stuck","PARKING BLOCK","true","Graffiti","1","Serif,Other","LIVE 
THE 
DREAM","Painted","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=cbc1f42f-e942-47c3-8e7d-ce20d33c65c4","6a441a8c542facf3ea802f306e740a60"
"63e1db59-1d10-4b9e-ae80-e589e1452fe3","Thu Dec 12 2024 14:06:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 14:06:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_65.jpeg","https://drive.google.com/file/d/1LTcT1aUqmRoZE_NALWJlnH2dbaTOUXyr/view?usp=drive_link","1","Ground","","true","graffiti and infrastructure","1","Other","[illegible]","Painted","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=63e1db59-1d10-4b9e-ae80-e589e1452fe3","6a441a8c542facf3ea802f306e740a60"
"c910dbb1-5202-4f80-b249-5823a42d9912","Thu Dec 12 2024 14:05:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 14:04:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_64.jpeg","https://drive.google.com/file/d/1l8wEDauWT-_e90bNi6Kt6v2EPv0bZtKg/view?usp=drive_link","1","Snipe","","true","graffiti","1","Other","[illegible]","Pen or Marker","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=c910dbb1-5202-4f80-b249-5823a42d9912","6a441a8c542facf3ea802f306e740a60"
"fb549fbf-d21e-464f-8199-b79b4f872832","Thu Dec 12 2024 14:03:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 13:59:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_63.jpeg","https://drive.google.com/file/d/1ZqPLyGZt11gal98XZKOfpxXO3Cu0ksGf/view?usp=drive_link","2","Pole-mounted","","false","","1","Sans Serif","UNAUTHORIZED VEHICLES PARKED
IN DESIGNATED ACESSIBLE
SPACES NOT DISPLAYING
DISTINGUISHING PLACARDS OR
SPECIAL LICENSE PLATES ISSUED
FOR PERSONS WITH DISABILITIES 
WILL BE TOWED AWAY 
AT THE OWNER'S EXPENSE

TOWED VEHICLES 
MAY BE RECLAIMED AT
ORANGE COUNTY SHERIFF'S DEPARTMENT
OR BY TELEPHONING 
(714) 647-7000","Printed","Advisement / Regulation","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Banner","","false","","2","Sans Serif","**CUSTOMER PARKING ONLY
WHILE ON PREMISES**
[TYPEFACE 2]
**NO OVERNIGHT PARKING**
","Printed","Advisement / Regulation","false","false","","Sans Serif","PRIVATE PROPERTY: NO PUBLIC PARKING
[TYPEFACE 1]
VEHICLES IN VIOLATION WILL BE TOWED
AWAY AT VEHICLE OWNER'S EXPENSE

**ORANGE COUNTY SHERRIFF 714-647-7000**","Printed","Advisement / Regulation","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=fb549fbf-d21e-464f-8199-b79b4f872832","6a441a8c542facf3ea802f306e740a60"
"0cb370ed-7ea8-4c6f-bbb7-7eace0b4a017","Thu Dec 12 2024 13:57:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 13:56:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_60.jpeg","https://drive.google.com/file/d/1J4SoHYAQCjSCLqPTB3fbyzpyL9IiAjeq/view?usp=drive_link","2","Snipe","","true","graffiti","1","Other","[illegible]","Pen or Marker","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Snipe","","true","graffiti","1","Other","[illegible]","Pen or Marker","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","attached to previously entered rack & cue billiards sign","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=0cb370ed-7ea8-4c6f-bbb7-7eace0b4a017","6a441a8c542facf3ea802f306e740a60"
"8837a108-2c25-439e-b1d1-dbf17931e214","Thu Dec 12 2024 13:54:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 13:53:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_59.jpeg","https://drive.google.com/file/d/1Kp5xvAryyRq31tWUu7EeWtyygUNE6T0H/view?usp=drive_link","2","Banner","","false","","1","Sans Serif","START A NEW CAREER
TUITION FREE 
TAX SCHOOL
(714) 236-0400
*SMALL FEE FOR BOOKS","Printed","Advertisement","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Pylon","","false","","1","Sans Serif","BARBER"," Other electronic,LIGHTBOX","Generic Information","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=8837a108-2c25-439e-b1d1-dbf17931e214","6a441a8c542facf3ea802f306e740a60"
"268b784f-5f61-461d-85c1-bd3de21589da","Thu Dec 12 2024 13:51:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 13:50:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_58.jpeg","https://drive.google.com/file/d/13SljHTR99DSwWk_yi8lwtnZ-gjntPiZT/view?usp=drive_link","1","Fascia","","false","","2","Script","tow n","Pan-face","Identification","false","false","","Stylized","Hair","Pan channel","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","additional text in korean","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=268b784f-5f61-461d-85c1-bd3de21589da","6a441a8c542facf3ea802f306e740a60"
"1484ec0e-0725-4e23-b494-b61d02b5b495","Thu Dec 12 2024 13:49:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 13:45:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_57.jpeg","https://drive.google.com/file/d/1yCX_AOfoxnfrT3lQcZ3_Dq9w9JMQBsyv/view?usp=drive_link","2","Fascia","","false","","2","Stylized","Art","Pan-face","Identification","false","false","","Sans Serif","NAILS & SPA","Pan channel","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Banner","","false","","1","Sans Serif","NEW MANAGEMENT
(714) 248 9189 - (714) 468 2807
__Discount Expired:__               All Services
12/06/19- 01/31/20                    20%
","Printed","Operational information","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=1484ec0e-0725-4e23-b494-b61d02b5b495","6a441a8c542facf3ea802f306e740a60"
"79923b30-be70-47bd-ab87-c92a52faef16","Thu Dec 12 2024 13:42:00 GMT-0800 (Pacific Standard Time)","Thu Dec 12 2024 13:41:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_56.jpeg","https://drive.google.com/file/d/1_e9YG9zU4YHRm7HXuFYSNwcByFMXtfmP/view?usp=drive_link","1","Banner","","false","","2","Script","Style","Printed","Identification","false","false","","Sans Serif","by Samaa","Printed","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=79923b30-be70-47bd-ab87-c92a52faef16","6a441a8c542facf3ea802f306e740a60"
"47d26178-4cd1-43a3-a65a-55b55de37781","Tue Dec 10 2024 18:53:00 GMT-0800 (Pacific Standard Time)","Tue Dec 10 2024 18:47:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_55.jpeg","https://drive.google.com/file/d/15r6_hjdv3FvZdE7Mo0VQVV0C4kW6MM5f/view?usp=drive_link","4","Pylon","","false","","1","Serif","KATELLA
CENTER","Pan-face","Identification,Wayfinding","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Pylon","","false","","1","Sans Serif","BARBER","lightbox","Generic Information,Wayfinding","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Pylon","","false","","2","Quirky","RACK
-AND-
CUE","lightbox","Identification,Wayfinding","false","false","","Script","Billiards","lightbox","Identification,Wayfinding","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Flag","","false","","1","Sans Serif","T
A
X
SERVICES","Printed","Identification,Wayfinding","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=47d26178-4cd1-43a3-a65a-55b55de37781","dff5b154f8255614c434da6d46323757"
"d5aa40b0-e72b-44fd-bd72-a2d177cd487d","Tue Dec 10 2024 18:46:00 GMT-0800 (Pacific Standard Time)","Tue Dec 10 2024 18:44:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_54.jpeg","https://drive.google.com/file/d/1p3g9NKjyGmV7cD3-PW68nNUILloqdFUO/view?usp=drive_link","2","Fascia","","false","","1","Sans Serif","LIBERTY TAX","Pan channel","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Banner","","false","","2","Sans Serif","TUITION FREE TAX SCHOOL","Printed","Advertisement","false","false","","Sans Serif","REGISTER TODAY
714-236-0400
*Small fee for books & supplies","Printed","Generic Information,Advertisement","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=d5aa40b0-e72b-44fd-bd72-a2d177cd487d","dff5b154f8255614c434da6d46323757"
"1edc8414-5514-4f4e-99b7-9f39b49f3d6d","Tue Dec 10 2024 18:43:00 GMT-0800 (Pacific Standard Time)","Tue Dec 10 2024 18:40:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_53.jpeg","https://drive.google.com/file/d/1w11E_urxjlKVkaUwQ3LJJXhp-B_lTOi4/view?usp=drive_link","2","Wall- placed","","false","","1","Sans Serif","**CUSTOMER
PARKING ONLY**
PRIVATE PROPERTY   NO PUBLIC PARKING
UNAUTHORIZED VEHICLES WILL BE 
TOWED AWAY AT VEHICLE OWNER'S EXPENSE.
C.V.C 22658                                         C.V.V 22500.1","Printed","Advisement / Regulation","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Banner","","false","","1","Quirky","MENUDERIA
EL GORDO","Printed","Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=1edc8414-5514-4f4e-99b7-9f39b49f3d6d","dff5b154f8255614c434da6d46323757"
"8ac6abed-62a8-4d2b-8a4d-8990192faf64","Tue Dec 10 2024 18:40:00 GMT-0800 (Pacific Standard Time)","Tue Dec 10 2024 18:38:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_52.jpeg","https://drive.google.com/file/d/133jMcbhwIe9E6qXqrQMITRTmBgkwHkeK/view?usp=drive_link","2","Fascia","","false","","2","Script","Katella","Pan-face","Identification","false","false","","Sans Serif","LIQUOR
BEER & WINE","Pan channel","Generic Information,Identification","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","Pole-mounted","","false","","1","Sans Serif","PARKING 
ONLY 
VAN
ACCESSIBLE
MINIMUM
FINE $250","Printed","Advisement / Regulation","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=8ac6abed-62a8-4d2b-8a4d-8990192faf64","dff5b154f8255614c434da6d46323757"
"c14d78bc-b951-4e91-9eb3-3e1ed5101426","Tue Dec 10 2024 18:37:00 GMT-0800 (Pacific Standard Time)","Tue Dec 10 2024 18:30:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_51.jpeg","https://drive.google.com/file/d/1V3ly9Rmv9a2hNLBasvY0vW_cYxQ6kkfW/view?usp=drive_link","1","Banner","","false","","1","Sans Serif","COMING SOON..!
TACOS CHICHARRONES CARNITAS
MENUDO SAT-SUN","Printed","Generic Information,Advertisement","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=c14d78bc-b951-4e91-9eb3-3e1ed5101426","dff5b154f8255614c434da6d46323757"
"d2ded1c6-efc5-4033-8fd5-a33347acdf27","Tue Dec 10 2024 18:29:00 GMT-0800 (Pacific Standard Time)","Tue Dec 10 2024 18:28:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_50.jpeg","https://drive.google.com/file/d/1Nt7CxMsdXJeKLzLWV3YVkz-3yVUEk8a8/view?usp=drive_link","1","Pole-mounted","","false","","2","Stylized","Stanton","Printed","Street name","false","false","","Sans Serif","KATELLA AVE
7500","Printed","Street name","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=d2ded1c6-efc5-4033-8fd5-a33347acdf27","dff5b154f8255614c434da6d46323757"
"70563768-f92b-4be0-943f-7dd0c83bcb9e","Tue Dec 10 2024 18:15:00 GMT-0800 (Pacific Standard Time)","Tue Dec 10 2024 18:14:00 GMT-0800 (Pacific Standard Time)","finished","Ending","AR"," Stanton","Stanton_phone_47.jpeg","https://drive.google.com/file/d/1JM7kQnC3DqZxO6X4dryeL6p8vtOiMvUc/view?usp=drive_link","1","Painted wall","","true","graffiti","1","Other","BIG[illegible]
VCLR
[illegible]RCUPY","Pen or Marker","Other","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","5","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","","false","","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","","false","false","","","","","None","https://build.fillout.com/editor/saqW6LdH3Jus/results?sessionId=70563768-f92b-4be0-943f-7dd0c83bcb9e","dff5b154f8255614c434da6d46323757"
